,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
1268,Jeevesh8/bert_ft_qqp-55,glue/cola,Jeevesh8/bert_ft_qqp-55,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.195167779922485,-0.5456659231381754
1269,Jeevesh8/bert_ft_qqp-55,glue/cola,Jeevesh8/bert_ft_qqp-55,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.45344614982605,0.2952700779162029
1270,Jeevesh8/bert_ft_qqp-55,tweet_eval/irony,Jeevesh8/bert_ft_qqp-55,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.8526320457458496,-0.6572166820683568
1271,Jeevesh8/bert_ft_qqp-55,tweet_eval/irony,Jeevesh8/bert_ft_qqp-55,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.0244877338409424,0.4083691967067514
1272,Jeevesh8/bert_ft_qqp-55,tweet_eval/hate,Jeevesh8/bert_ft_qqp-55,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.791140794754028,-0.5253860915483963
1273,Jeevesh8/bert_ft_qqp-55,tweet_eval/hate,Jeevesh8/bert_ft_qqp-55,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,10.765259265899658,0.4203942083756789
1274,Jeevesh8/bert_ft_qqp-55,tweet_eval/offensive,Jeevesh8/bert_ft_qqp-55,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.171748399734497,-0.5194269881372139
1275,Jeevesh8/bert_ft_qqp-55,tweet_eval/offensive,Jeevesh8/bert_ft_qqp-55,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.64085340499878,0.3376259576633605
1276,Jeevesh8/lecun_feather_berts-51,glue/sst2,Jeevesh8/lecun_feather_berts-51,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,49.8820366859436,-0.2449772728125613
1277,Jeevesh8/lecun_feather_berts-51,glue/sst2,Jeevesh8/lecun_feather_berts-51,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.63057255744934,0.6290338365798973
1278,Jeevesh8/lecun_feather_berts-51,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-51,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,40.13352847099304,-0.4318722933072337
1279,Jeevesh8/lecun_feather_berts-51,tweet_eval/sentiment,Jeevesh8/lecun_feather_berts-51,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,40.57645130157471,0.6670375548880823
1280,Jeevesh8/lecun_feather_berts-51,tweet_eval/emotion,Jeevesh8/lecun_feather_berts-51,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.1210880279541016,-0.288432240241622
1281,Jeevesh8/lecun_feather_berts-51,tweet_eval/emotion,Jeevesh8/lecun_feather_berts-51,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.4167122840881348,1.6323120229158714
1282,Jeevesh8/lecun_feather_berts-51,rotten_tomatoes,Jeevesh8/lecun_feather_berts-51,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,7.963706493377685,-0.4247019792592764
1283,Jeevesh8/lecun_feather_berts-51,rotten_tomatoes,Jeevesh8/lecun_feather_berts-51,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.432067394256592,0.5464244400681875
1284,Jeevesh8/lecun_feather_berts-51,glue/cola,Jeevesh8/lecun_feather_berts-51,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.195962905883789,-0.5548460146475445
1285,Jeevesh8/lecun_feather_berts-51,glue/cola,Jeevesh8/lecun_feather_berts-51,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.607916831970215,0.2894145388362082
1286,Jeevesh8/lecun_feather_berts-51,tweet_eval/irony,Jeevesh8/lecun_feather_berts-51,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.818319797515869,-0.6420974095953422
1287,Jeevesh8/lecun_feather_berts-51,tweet_eval/irony,Jeevesh8/lecun_feather_berts-51,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.133052110671997,0.4144271882476121
1288,Jeevesh8/lecun_feather_berts-51,tweet_eval/hate,Jeevesh8/lecun_feather_berts-51,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.731306791305542,-0.5168150164639574
1289,Jeevesh8/lecun_feather_berts-51,tweet_eval/hate,Jeevesh8/lecun_feather_berts-51,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.066973447799684,0.4287018604485184
1290,Jeevesh8/lecun_feather_berts-51,tweet_eval/offensive,Jeevesh8/lecun_feather_berts-51,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.087543964385986,-0.5064479288527592
1291,Jeevesh8/lecun_feather_berts-51,tweet_eval/offensive,Jeevesh8/lecun_feather_berts-51,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,17.6182861328125,0.3540528225371563
1292,Jeevesh8/bert_ft_qqp-68,glue/sst2,Jeevesh8/bert_ft_qqp-68,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,49.89979147911072,-0.3598069884135632
1293,Jeevesh8/bert_ft_qqp-68,glue/sst2,Jeevesh8/bert_ft_qqp-68,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,50.496962785720825,0.5336114357371262
1294,Jeevesh8/bert_ft_qqp-68,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-68,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,40.30029726028442,-0.4788080147054041
1295,Jeevesh8/bert_ft_qqp-68,tweet_eval/sentiment,Jeevesh8/bert_ft_qqp-68,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,40.46645140647888,0.5335140647986969
1296,Jeevesh8/bert_ft_qqp-68,tweet_eval/emotion,Jeevesh8/bert_ft_qqp-68,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.9426634311676025,-0.35280683506814
1297,Jeevesh8/bert_ft_qqp-68,tweet_eval/emotion,Jeevesh8/bert_ft_qqp-68,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.078376531600952,1.5017741189622078
1298,Jeevesh8/bert_ft_qqp-68,rotten_tomatoes,Jeevesh8/bert_ft_qqp-68,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,6.914989948272705,-0.4847331811570042
1299,Jeevesh8/bert_ft_qqp-68,rotten_tomatoes,Jeevesh8/bert_ft_qqp-68,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,9.661471843719482,0.4869690661899337
1300,Jeevesh8/bert_ft_qqp-68,glue/cola,Jeevesh8/bert_ft_qqp-68,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,4.918156623840332,-0.5573765082461566
1301,Jeevesh8/bert_ft_qqp-68,glue/cola,Jeevesh8/bert_ft_qqp-68,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.247014045715332,0.2836121612843343
1302,Jeevesh8/bert_ft_qqp-68,tweet_eval/irony,Jeevesh8/bert_ft_qqp-68,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,6.183889389038086,-0.6612921006093895
1303,Jeevesh8/bert_ft_qqp-68,tweet_eval/irony,Jeevesh8/bert_ft_qqp-68,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,7.262701272964477,0.4186823694520992
1304,Jeevesh8/bert_ft_qqp-68,tweet_eval/hate,Jeevesh8/bert_ft_qqp-68,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.886297941207886,-0.540200293744902
1305,Jeevesh8/bert_ft_qqp-68,tweet_eval/hate,Jeevesh8/bert_ft_qqp-68,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,9.698951005935667,0.4033349970610105
1306,Jeevesh8/bert_ft_qqp-68,tweet_eval/offensive,Jeevesh8/bert_ft_qqp-68,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,17.679044723510742,-0.5359374757301751
1307,Jeevesh8/bert_ft_qqp-68,tweet_eval/offensive,Jeevesh8/bert_ft_qqp-68,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,19.817712545394897,0.3195035511456533
1308,viviastaari/finetuning-sentiment-analysis-en-id,glue/sst2,viviastaari/finetuning-sentiment-analysis-en-id,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,33.6792573928833,-0.597996458523782
1309,viviastaari/finetuning-sentiment-analysis-en-id,glue/sst2,viviastaari/finetuning-sentiment-analysis-en-id,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,34.576579332351685,0.2493955138764034
1310,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/sentiment,viviastaari/finetuning-sentiment-analysis-en-id,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,25.232653379440308,-0.5470081130678918
1311,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/sentiment,viviastaari/finetuning-sentiment-analysis-en-id,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,25.93730139732361,0.3231857799900547
1312,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/emotion,viviastaari/finetuning-sentiment-analysis-en-id,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,2.2358174324035645,-0.4395715129886819
1313,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/emotion,viviastaari/finetuning-sentiment-analysis-en-id,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.4670889377593994,1.1610610194443676
1314,viviastaari/finetuning-sentiment-analysis-en-id,rotten_tomatoes,viviastaari/finetuning-sentiment-analysis-en-id,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,5.286784410476685,-0.674582248125299
1315,viviastaari/finetuning-sentiment-analysis-en-id,rotten_tomatoes,viviastaari/finetuning-sentiment-analysis-en-id,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,5.532390594482422,0.2397617047829392
1316,viviastaari/finetuning-sentiment-analysis-en-id,glue/cola,viviastaari/finetuning-sentiment-analysis-en-id,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,3.4242990016937256,-0.6343666732853857
1317,viviastaari/finetuning-sentiment-analysis-en-id,glue/cola,viviastaari/finetuning-sentiment-analysis-en-id,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,3.920130968093872,0.1228132543101306
1318,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/irony,viviastaari/finetuning-sentiment-analysis-en-id,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,1.9314205646514893,-0.6999127420231335
1319,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/irony,viviastaari/finetuning-sentiment-analysis-en-id,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,2.415446758270264,0.3192181466448525
1320,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/hate,viviastaari/finetuning-sentiment-analysis-en-id,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,7.432370901107788,-0.5674356992966512
1321,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/hate,viviastaari/finetuning-sentiment-analysis-en-id,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,7.654561519622803,0.3799881278022356
1322,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/offensive,viviastaari/finetuning-sentiment-analysis-en-id,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,10.505707025527954,-0.6110796417078639
1323,viviastaari/finetuning-sentiment-analysis-en-id,tweet_eval/offensive,viviastaari/finetuning-sentiment-analysis-en-id,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.66102147102356,0.2091359352047392
1324,Jeevesh8/6ep_bert_ft_cola-29,glue/sst2,Jeevesh8/6ep_bert_ft_cola-29,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,57.165491580963135,-0.3325702532101561
1325,Jeevesh8/6ep_bert_ft_cola-29,glue/sst2,Jeevesh8/6ep_bert_ft_cola-29,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,57.61829996109009,0.5586149148503402
1326,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/sentiment,Jeevesh8/6ep_bert_ft_cola-29,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,45.24172854423523,-0.4565258159888195
1327,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/sentiment,Jeevesh8/6ep_bert_ft_cola-29,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,43.80942916870117,0.6027491721513075
1328,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/emotion,Jeevesh8/6ep_bert_ft_cola-29,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.3975253105163574,-0.3130812808929534
1329,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/emotion,Jeevesh8/6ep_bert_ft_cola-29,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.5976290702819824,1.5936120274137011
1330,Jeevesh8/6ep_bert_ft_cola-29,rotten_tomatoes,Jeevesh8/6ep_bert_ft_cola-29,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.844453573226929,-0.4478305867412743
1331,Jeevesh8/6ep_bert_ft_cola-29,rotten_tomatoes,Jeevesh8/6ep_bert_ft_cola-29,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,9.03385329246521,0.5236676915803636
1332,Jeevesh8/6ep_bert_ft_cola-29,glue/cola,Jeevesh8/6ep_bert_ft_cola-29,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.653531789779663,0.9958513298375192
1333,Jeevesh8/6ep_bert_ft_cola-29,glue/cola,Jeevesh8/6ep_bert_ft_cola-29,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,5.980461359024048,0.9700188159262214
1334,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/irony,Jeevesh8/6ep_bert_ft_cola-29,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.046661138534546,-0.6482407559453722
1335,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/irony,Jeevesh8/6ep_bert_ft_cola-29,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.3920445442199707,0.4344069118129831
1336,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/hate,Jeevesh8/6ep_bert_ft_cola-29,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,12.052010536193848,-0.5256234231651213
1337,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/hate,Jeevesh8/6ep_bert_ft_cola-29,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,11.83881950378418,0.4225033319653861
1338,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/offensive,Jeevesh8/6ep_bert_ft_cola-29,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,18.29907178878784,-0.5159742720297745
1339,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/offensive,Jeevesh8/6ep_bert_ft_cola-29,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,19.77612280845642,0.3414559287921463
1340,connectivity/bert_ft_qqp-17,glue/sst2,connectivity/bert_ft_qqp-17,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,57.25023913383484,-0.3454165080148251
1341,connectivity/bert_ft_qqp-17,glue/sst2,connectivity/bert_ft_qqp-17,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,55.11292290687561,0.5469397349036067
1342,connectivity/bert_ft_qqp-17,tweet_eval/sentiment,connectivity/bert_ft_qqp-17,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,45.28562092781067,-0.4718387390720424
1343,connectivity/bert_ft_qqp-17,tweet_eval/sentiment,connectivity/bert_ft_qqp-17,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,45.67638182640076,0.5550677116037217
1344,connectivity/bert_ft_qqp-17,tweet_eval/emotion,connectivity/bert_ft_qqp-17,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.4387102127075195,-0.3401903010705415
1345,connectivity/bert_ft_qqp-17,tweet_eval/emotion,connectivity/bert_ft_qqp-17,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.785942316055298,1.5491886694583932
1346,connectivity/bert_ft_qqp-17,rotten_tomatoes,connectivity/bert_ft_qqp-17,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.941768169403076,-0.4625445576311163
1347,connectivity/bert_ft_qqp-17,rotten_tomatoes,connectivity/bert_ft_qqp-17,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,9.270758390426636,0.5078428166476309
1348,connectivity/bert_ft_qqp-17,glue/cola,connectivity/bert_ft_qqp-17,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.696098327636719,-0.5555204693798217
1349,connectivity/bert_ft_qqp-17,glue/cola,connectivity/bert_ft_qqp-17,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,6.001192569732666,0.2859397653914028
1350,connectivity/bert_ft_qqp-17,tweet_eval/irony,connectivity/bert_ft_qqp-17,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.029837131500244,-0.6572316530015392
1351,connectivity/bert_ft_qqp-17,tweet_eval/irony,connectivity/bert_ft_qqp-17,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.3841748237609863,0.4287128771368593
1352,connectivity/bert_ft_qqp-17,tweet_eval/hate,connectivity/bert_ft_qqp-17,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,11.867932319641112,-0.5359094493401149
1353,connectivity/bert_ft_qqp-17,tweet_eval/hate,connectivity/bert_ft_qqp-17,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,12.472547054290771,0.4117854053189262
1354,connectivity/bert_ft_qqp-17,tweet_eval/offensive,connectivity/bert_ft_qqp-17,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,19.29299712181092,-0.534515574347118
1355,connectivity/bert_ft_qqp-17,tweet_eval/offensive,connectivity/bert_ft_qqp-17,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,19.971737146377563,0.3254662317035359
1356,Jeevesh8/init_bert_ft_qqp-28,glue/sst2,Jeevesh8/init_bert_ft_qqp-28,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,56.91199135780335,-0.3457020335133666
1357,Jeevesh8/init_bert_ft_qqp-28,glue/sst2,Jeevesh8/init_bert_ft_qqp-28,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,57.74865889549256,0.5466366748686629
1358,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-28,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,45.38245725631714,-0.4701696279347969
1359,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/sentiment,Jeevesh8/init_bert_ft_qqp-28,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,45.82051229476929,0.560839689150632
1360,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/emotion,Jeevesh8/init_bert_ft_qqp-28,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.420698642730713,-0.3453924249092194
1361,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/emotion,Jeevesh8/init_bert_ft_qqp-28,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.742286682128906,1.5286218913273282
1362,Jeevesh8/init_bert_ft_qqp-28,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-28,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.920547485351562,-0.4657004793116426
1363,Jeevesh8/init_bert_ft_qqp-28,rotten_tomatoes,Jeevesh8/init_bert_ft_qqp-28,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.695042848587036,0.5056706869619638
1364,Jeevesh8/init_bert_ft_qqp-28,glue/cola,Jeevesh8/init_bert_ft_qqp-28,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,5.543125152587891,-0.556333301655187
1365,Jeevesh8/init_bert_ft_qqp-28,glue/cola,Jeevesh8/init_bert_ft_qqp-28,cola,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,6.052501201629639,0.2860094517717401
1366,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/irony,Jeevesh8/init_bert_ft_qqp-28,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.1265485286712646,-0.6540539379608541
1367,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/irony,Jeevesh8/init_bert_ft_qqp-28,irony,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.248769760131836,0.4329199606874618
1368,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/hate,Jeevesh8/init_bert_ft_qqp-28,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,12.112219333648682,-0.5380159587150151
1369,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/hate,Jeevesh8/init_bert_ft_qqp-28,hate,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,12.495745182037354,0.4100605462280313
1370,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-28,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,19.026504039764404,-0.5293981825314393
1371,Jeevesh8/init_bert_ft_qqp-28,tweet_eval/offensive,Jeevesh8/init_bert_ft_qqp-28,offensive,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,19.53898406028748,0.3287891372850604
1372,vinai/bertweet-base,glue/sst2,vinai/bertweet-base,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,glue,53.67154693603516,-0.3847103701356238
1373,vinai/bertweet-base,glue/sst2,vinai/bertweet-base,sst2,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,glue,54.43734526634216,0.5133683971794014
1374,vinai/bertweet-base,tweet_eval/sentiment,vinai/bertweet-base,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,42.83806276321411,-0.4203686544739233
1375,vinai/bertweet-base,tweet_eval/sentiment,vinai/bertweet-base,sentiment,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,43.4376266002655,0.7110458573568704
1376,vinai/bertweet-base,tweet_eval/emotion,vinai/bertweet-base,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,tweet_eval,3.2011020183563232,-0.3010561120097588
1377,vinai/bertweet-base,tweet_eval/emotion,vinai/bertweet-base,emotion,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,tweet_eval,3.5361168384552,1.7025357974000206
1378,vinai/bertweet-base,rotten_tomatoes,vinai/bertweet-base,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.LOG_ME,16,rotten_tomatoes,8.521016120910645,-0.4200394623246918
1379,vinai/bertweet-base,rotten_tomatoes,vinai/bertweet-base,,TaskType.SEQUENCE_CLASSIFICATION,TransferabilityMethod.REG_H_SCORE,16,rotten_tomatoes,8.89794659614563,0.56568978671103
